number,number,number,timestamp_low,timestamp_high
315,7544,7545,759182595,759182620
315,7545,7546,759363270,759363295
315,7546,7547,759612320,759612345
315,7547,7548,759693395,759693420
315,7548,7549,759889695,759889720
315,7549,7550,760064520,760064545
315,7550,7551,760075270,760075295
315,7551,7552,760125070,760125095
315,7552,7553,760328220,760328245
315,7553,7554,760338945,760338970
315,7554,7555,760584095,760584120
315,7555,7556,760608520,760608545
315,7556,7557,760684695,760684720
315,7557,7558,760749145,760749170
315,7558,7559,760930795,760930820
315,7559,7560,761008945,761008970
315,7560,7561,761045070,761045095
315,7561,7562,761102695,761102720
315,7562,7563,761206220,761206245
315,7563,7564,761215995,761216020
315,7564,7565,761289245,761289270
315,7565,7566,761362495,761362520
315,7566,7567,761708220,761708245
315,7567,7568,761842995,761843020
315,7568,7569,761937720,761937745
315,7569,7570,761970945,761970970
315,7570,7571,762010970,762010995
315,7571,7572,762049070,762049095
315,7572,7573,762084220,762084245
315,7573,7574,762114495,762114520
315,7574,7575,762151620,762151645
315,7575,7576,762181895,762181920
315,7576,7577,762255145,762255170
315,7577,7578,762316670,762316695
315,7578,7579,762332295,762332320
315,7579,7580,762369420,762369445
315,7580,7581,762597945,762597970
315,7581,7582,762614545,762614570
315,7582,7583,762725895,762725920
315,7583,7584,762769845,762769870
315,7584,7585,762865545,762865570
315,7585,7586,763018870,763018895
315,7586,7587,763039395,763039420
315,7587,7588,763228870,763228895
315,7588,7589,763290395,763290420
315,7589,7590,763566795,763566820
315,7590,7591,763717195,763717220
315,7591,7592,763751370,763751395
315,7592,7593,763892020,763892045
315,7593,7594,763924245,763924270
315,7594,7595,764038495,764038520
315,7595,7596,764117620,764117645
315,7596,7597,764268020,764268045
315,7597,7598,764385220,764385245
315,7598,7599,764535620,764535645
315,7599,7600,764643045,764643070
315,7600,7601,764703595,764703620
315,7601,7602,764773920,764773945
315,7602,7603,764833495,764833520
315,7603,7604,764909670,764909695
315,7604,7605,764976095,764976120
315,7605,7606,764999520,764999545
315,7606,7607,765018095,765018120
315,7607,7608,765048370,765048395
315,7608,7609,765350145,765350170
315,7609,7610,765365770,765365795
315,7610,7611,765481020,765481045
315,7611,7612,765499570,765499595
315,7612,7613,765546445,765546470
315,7613,7614,765600170,765600195
315,7614,7615,765683195,765683220
315,7615,7616,765769120,765769145
315,7616,7617,765982045,765982070
315,7617,7618,766117795,766117820
315,7618,7619,766154920,766154945
315,7619,7620,766433245,766433270
315,7620,7621,766598295,766598320
315,7621,7622,766634445,766634470
315,7622,7623,766772145,766772170
315,7623,7624,766947945,766947970
315,7624,7625,766974320,766974345
315,7625,7626,767004595,767004620
315,7626,7627,767016320,767016345
315,7627,7628,767028045,767028070
315,7628,7629,767194070,767194095
315,7629,7630,767307345,767307370
315,7630,7631,767334695,767334720
315,7631,7632,767737070,767737095
315,7632,7633,767780045,767780070
315,7633,7634,767808370,767808395
315,7634,7635,767880645,767880670
315,7635,7636,767892370,767892395
315,7636,7637,767936320,767936345
315,7637,7638,767950970,767950995
315,7638,7639,767997845,767997870
315,7639,7640,768055470,768055495
315,7640,7641,768238095,768238120
315,7641,7642,768332845,768332870
315,7642,7643,768365070,768365095
315,7643,7644,768417795,768417820
315,7644,7645,768453945,768453970
315,7645,7646,768493995,768494020
315,7646,7647,768567245,768567270
315,7647,7648,768676620,768676645
315,7648,7649,768695170,768695195
315,7649,7650,768717645,768717670
315,7650,7651,768788945,768788970
315,7651,7652,769132720,769132745
315,7652,7653,769198145,769198170
315,7653,7654,769208895,769208920
315,7654,7655,769283120,769283145
315,7655,7656,769563420,769563445
315,7656,7657,769772420,769772445
315,7657,7658,770104470,770104495
315,7658,7659,770338870,770338895
315,7659,7660,770426770,770426795
315,7660,7661,770569370,770569395
315,7661,7662,770825245,770825270
315,7662,7663,771011795,771011820
315,7663,7664,771393670,771393695
315,7664,7665,771522570,771522595
315,7665,7666,771549920,771549945
315,7666,7667,771621220,771621245
315,7667,7668,772169120,772169145
315,7668,7669,772318545,772318570
315,7669,7670,772351745,772351770
315,7670,7671,772759995,772760020
315,7671,7672,774405645,774405670
315,7672,7673,834189345,834189370
315,7673,7674,837579295,837579320
315,7674,7675,837656445,837656470
315,7675,7676,837681845,837681870
315,7676,7677,837835195,837835220
315,7677,7678,837998295,837998320
315,7678,7679,838425070,838425095
315,7679,7680,838604795,838604820
315,7680,7681,838776670,838776695
315,7681,7682,838823545,838823570
315,7682,7683,838915370,838915395
315,7683,7684,838993495,838993520
315,7684,7685,839099945,839099970
315,7685,7686,839136070,839136095
315,7686,7687,839367545,839367570
315,7687,7688,839524795,839524820
315,7688,7689,839563845,839563870
315,7689,7690,839585345,839585370
315,7690,7691,839675195,839675220
315,7691,7692,839889070,839889095
315,7692,7693,839945720,839945745
315,7693,7694,840005295,840005320
315,7694,7695,840092220,840092245
315,7695,7696,840144970,840144995
315,7696,7697,840211370,840211395
315,7697,7698,840432095,840432120
315,7698,7699,840856945,840856970
315,7699,7700,840994645,840994670
315,7700,7701,841046420,841046445
315,7701,7702,841667570,841667595
315,7702,7703,841729095,841729120
315,7703,7704,841742770,841742795
315,7704,7705,841904895,841904920
315,7705,7706,842191045,842191070
315,7706,7707,842238895,842238920
315,7707,7708,842403945,842403970
315,7708,7709,842491845,842491870
315,7709,7710,842596345,842596370
315,7710,7711,842626620,842626645
315,7711,7712,842758470,842758495
315,7712,7713,842824895,842824920
315,7713,7714,843087620,843087645
315,7714,7715,843098345,843098370
315,7715,7716,843165745,843165770
315,7716,7717,843176495,843176520
315,7717,7718,843321995,843322020
315,7718,7719,843364970,843364995
315,7719,7720,843513420,843513445
315,7720,7721,843551520,843551545
315,7721,7722,843595470,843595495
315,7722,7723,843619895,843619920
315,7723,7724,843660895,843660920
315,7724,7725,843673595,843673620
315,7725,7726,843795670,843795695
315,7726,7727,843864045,843864070
315,7727,7728,843922645,843922670
315,7728,7729,843979295,843979320
315,7729,7730,844042770,844042795
315,7730,7731,844154120,844154145
315,7731,7732,844217595,844217620
315,7732,7733,844229320,844229345
315,7733,7734,844325995,844326020
315,7734,7735,844608245,844608270
315,7735,7736,844789920,844789945
315,7736,7737,844798695,844798720
315,7737,7738,845227445,845227470
315,7738,7739,845294845,845294870
315,7739,7740,845335870,845335895
315,7740,7741,845455020,845455045
315,7741,7742,845653270,845653295
315,7742,7743,845755820,845755845
315,7743,7744,845852495,845852520
315,7744,7745,845898420,845898445
315,7745,7746,846290045,846290070
315,7746,7747,846676795,846676820
315,7747,7748,846788145,846788170
315,7748,7749,846825245,846825270
315,7749,7750,846889720,846889745
315,7750,7751,847041095,847041120
315,7751,7752,847232520,847232545
315,7752,7753,847287195,847287220
315,7753,7754,847310645,847310670
315,7754,7755,847454220,847454245
315,7755,7756,847876120,847876145
315,7756,7757,847993320,847993345
315,7757,7758,848254095,848254120
315,7758,7759,848437695,848437720
315,7759,7760,848540245,848540270
315,7760,7761,848607645,848607670
315,7761,7762,848737520,848737545
315,7762,7763,848994395,848994420
315,7763,7764,849051045,849051070
315,7764,7765,849171170,849171195
315,7765,7766,849193620,849193645
315,7766,7767,849222920,849222945
315,7767,7768,849417270,849417295
315,7768,7769,849429970,849429995
315,7769,7770,849709295,849709320
315,7770,7771,850291395,850291420
315,7771,7772,850742595,850742620
315,7772,7773,850858820,850858845
315,7773,7774,850991645,850991670
315,7774,7775,851309045,851309070
315,7775,7776,852150920,852150945
315,7776,7777,852339420,852339445
315,7777,7778,852861920,852861945
315,7778,7779,853591495,853591520
315,7779,7780,915689870,915689895
315,7780,7781,916244620,916244645
315,7781,7782,917475195,917475220
315,7782,7783,917775995,917776020
315,7783,7784,917804320,917804345
315,7784,7785,917834595,917834620
315,7785,7786,918002595,918002620
315,7786,7787,918605170,918605195
315,7787,7788,918649120,918649145
315,7788,7789,918701870,918701895
315,7789,7790,918779995,918780020
315,7790,7791,918824920,918824945
315,7791,7792,918925520,918925545
315,7792,7793,918993895,918993920
315,7793,7794,919101320,919101345
315,7794,7795,919679495,919679520
315,7795,7796,919717570,919717595
315,7796,7797,919737120,919737145
315,7797,7798,919772270,919772295
315,7798,7799,919822095,919822120
315,7799,7800,919839670,919839695
315,7800,7801,919924645,919924670
315,7801,7802,920089695,920089720
315,7802,7803,920126795,920126820
315,7803,7804,920147295,920147320
315,7804,7805,920170745,920170770
315,7805,7806,920206895,920206920
315,7806,7807,920304545,920304570
315,7807,7808,920432495,920432520
315,7808,7809,920645395,920645420
315,7809,7810,920708870,920708895
315,7810,7811,920754795,920754820
315,7811,7812,920779195,920779220
315,7812,7813,920829020,920829045
315,7813,7814,920896395,920896420
315,7814,7815,920912020,920912045
315,7815,7816,921025320,921025345
315,7816,7817,921084895,921084920
315,7817,7818,921144470,921144495
315,7818,7819,921153245,921153270
315,7819,7820,921403270,921403295
315,7820,7821,921426720,921426745
315,7821,7822,921484345,921484370
315,7822,7823,921501920,921501945
315,7823,7824,921601545,921601570
315,7824,7825,921691395,921691420
315,7825,7826,922024420,922024445
315,7826,7827,922062520,922062545
315,7827,7828,922078145,922078170
315,7828,7829,922176795,922176820
315,7829,7830,922225620,922225645
315,7830,7831,922271520,922271545
315,7831,7832,922280320,922280345
315,7832,7833,922373095,922373120
315,7833,7834,922441470,922441495
315,7834,7835,922460995,922461020
315,7835,7836,922493220,922493245
315,7836,7837,922503970,922503995
315,7837,7838,922668045,922668070
315,7838,7839,922784270,922784295
315,7839,7840,922806720,922806745
315,7840,7841,922887795,922887820
315,7841,7842,922901470,922901495
315,7842,7843,922917095,922917120
315,7843,7844,923032320,923032345
315,7844,7845,923151495,923151520
315,7845,7846,923196420,923196445
315,7846,7847,923278445,923278470
315,7847,7848,923304820,923304845
315,7848,7849,923444470,923444495
315,7849,7850,923503070,923503095
315,7850,7851,923525545,923525570
315,7851,7852,923540195,923540220
315,7852,7853,923656420,923656445
315,7853,7854,923695470,923695495
315,7854,7855,923724770,923724795
315,7855,7856,923847845,923847870
315,7856,7857,923876170,923876195
315,7857,7858,923886895,923886920
315,7858,7859,923907420,923907445
315,7859,7860,923935745,923935770
315,7860,7861,924035345,924035370
315,7861,7862,924064645,924064670
315,7862,7863,924097870,924097895
315,7863,7864,924194545,924194570
315,7864,7865,924351795,924351820
315,7865,7866,924426020,924426045
315,7866,7867,924484620,924484645
315,7867,7868,924498295,924498320
315,7868,7869,924687745,924687770
315,7869,7870,924729745,924729770
315,7870,7871,924789320,924789345
315,7871,7872,924830345,924830370
315,7872,7873,925016895,925016920
315,7873,7874,925106745,925106770
315,7874,7875,925211245,925211270
315,7875,7876,925261045,925261070
315,7876,7877,925337220,925337245
315,7877,7878,925346995,925347020
315,7878,7879,925364570,925364595
315,7879,7880,925381170,925381195
315,7880,7881,925450520,925450545
315,7881,7882,925556970,925556995
315,7882,7883,925760120,925760145
315,7883,7884,925772820,925772845
315,7884,7885,925803095,925803120
315,7885,7886,925934945,925934970
315,7886,7887,926011120,926011145
315,7887,7888,926080470,926080495
315,7888,7889,926130270,926130295
315,7889,7890,926197645,926197670
315,7890,7891,926304120,926304145
315,7891,7892,926330470,926330495
315,7892,7893,926353920,926353945
315,7893,7894,926366620,926366645
315,7894,7895,926414470,926414495
315,7895,7896,926494570,926494595
315,7896,7897,926538495,926538520
315,7897,7898,926547295,926547320
315,7898,7899,926563895,926563920
315,7899,7900,926658645,926658670
315,7900,7901,926684020,926684045
315,7901,7902,926699645,926699670
315,7902,7903,926708445,926708470
315,7903,7904,926734820,926734845
315,7904,7905,926815870,926815895
315,7905,7906,926853970,926853995
315,7906,7907,926944795,926944820
315,7907,7908,926980920,926980945
315,7908,7909,926999495,926999520
315,7909,7910,927084445,927084470
315,7910,7911,927150870,927150895
315,7911,7912,927170395,927170420
315,7912,7913,927234870,927234895
315,7913,7914,927315920,927315945
315,7914,7915,927328620,927328645
315,7915,7916,927398945,927398970
315,7916,7917,927535670,927535695
315,7917,7918,927585470,927585495
315,7918,7919,927806195,927806220
315,7919,7920,927905820,927905845
315,7920,7921,927925345,927925370
315,7921,7922,927968320,927968345
315,7922,7923,927977120,927977145
315,7923,7924,928050370,928050395
315,7924,7925,928131420,928131445
315,7925,7926,928316020,928316045
315,7926,7927,928394145,928394170
315,7927,7928,928415620,928415645
315,7928,7929,928428320,928428345
315,7929,7930,928449820,928449845
315,7930,7931,928476170,928476195
315,7931,7932,928601195,928601220
315,7932,7933,928654920,928654945
315,7933,7934,928738895,928738920
315,7934,7935,928780895,928780920
315,7935,7936,928936195,928936220
315,7936,7937,928949870,928949895
315,7937,7938,929191095,929191120
315,7938,7939,929322945,929322970
315,7939,7940,929446970,929446995
315,7940,7941,929519245,929519270
315,7941,7942,929556370,929556395
315,7942,7943,929833720,929833745
315,7943,7944,929947995,929948020
315,7944,7945,929993895,929993920
315,7945,7946,930146245,930146270
315,7946,7947,930190195,930190220
315,7947,7948,930198995,930199020
315,7948,7949,930274195,930274220
315,7949,7950,930328895,930328920
315,7950,7951,930440220,930440245
315,7951,7952,930461720,930461745
315,7952,7953,930501745,930501770
315,7953,7954,930666795,930666820
315,7954,7955,930678520,930678545
315,7955,7956,930709770,930709795
315,7956,7957,930764470,930764495
315,7957,7958,931031095,931031120
315,7958,7959,931289920,931289945
315,7959,7960,931314320,931314345
315,7960,7961,931400270,931400295
315,7961,7962,931786045,931786070
315,7962,7963,931916920,931916945
315,7963,7964,932866220,932866245
315,7964,7965,932935570,932935595
315,7965,7966,933365295,933365320
315,7966,7967,933583095,933583120
315,7967,7968,936373370,936373395
315,7968,7969,995973470,995973495
315,7969,7970,996806545,996806570
315,7970,7971,997139595,997139620
315,7971,7972,997425745,997425770
315,7972,7973,997522420,997522445
315,7973,7974,998063495,998063520
315,7974,7975,998178745,998178770
315,7975,7976,998553770,998553795
315,7976,7977,998638745,998638770
315,7977,7978,998708095,998708120
315,7978,7979,998850670,998850695
315,7979,7980,999321420,999321445
315,7980,7981,999344870,999344895
315,7981,7982,999597820,999597845
315,7982,7983,999735520,999735545
315,7983,7984,1000076370,1000076395
315,7984,7985,1000129120,1000129145
315,7985,7986,1000218970,1000218995
315,7986,7987,1000575445,1000575470
315,7987,7988,1000661395,1000661420
315,7988,7989,1000772720,1000772745
315,7989,7990,1000799095,1000799120
315,7990,7991,1001018845,1001018870
315,7991,7992,1001064745,1001064770
315,7992,7993,1001151670,1001151695
315,7993,7994,1001332345,1001332370
315,7994,7995,1001374345,1001374370
315,7995,7996,1001406570,1001406595
315,7996,7997,1001461270,1001461295
315,7997,7998,1001487645,1001487670
315,7998,7999,1001513020,1001513045
315,7999,8000,1001686870,1001686895
315,8000,8001,1001714220,1001714245
315,8001,8002,1001890020,1001890045
315,8002,8003,1002155670,1002155695
315,8003,8004,1002179095,1002179120
315,8004,8005,1002261145,1002261170
315,8005,8006,1002274820,1002274845
315,8006,8007,1002316820,1002316845
315,8007,8008,1002345120,1002345145
315,8008,8009,1002386145,1002386170
315,8009,8010,1002444745,1002444770
315,8010,8011,1002465270,1002465295
315,8011,8012,1002532645,1002532670
315,8012,8013,1002875445,1002875470
315,8013,8014,1002894020,1002894045
315,8014,8015,1002929170,1002929195
315,8015,8016,1003034645,1003034670
315,8016,8017,1003064920,1003064945
315,8017,8018,1003268070,1003268095
315,8018,8019,1003550320,1003550345
315,8019,8020,1003564970,1003564995
315,8020,8021,1003574745,1003574770
315,8021,8022,1003629420,1003629445
315,8022,8023,1003688995,1003689020
315,8023,8024,1003762245,1003762270
315,8024,8025,1003837445,1003837470
315,8025,8026,1003888245,1003888270
315,8026,8027,1004025945,1004025970
315,8027,8028,1004062070,1004062095
315,8028,8029,1004174395,1004174420
315,8029,8030,1004259370,1004259395
315,8030,8031,1004450795,1004450820
315,8031,8032,1004488870,1004488895
315,8032,8033,1004501570,1004501595
315,8033,8034,1004532820,1004532845
315,8034,8035,1004562120,1004562145
315,8035,8036,1004603145,1004603170
315,8036,8037,1004699845,1004699870
315,8037,8038,1004931295,1004931320
315,8038,8039,1004947895,1004947920
315,8039,8040,1005046545,1005046570
315,8040,8041,1005153970,1005153995
315,8041,8042,1005280945,1005280970
315,8042,8043,1005365920,1005365945
315,8043,8044,1005400095,1005400120
315,8044,8045,1005719470,1005719495
315,8045,8046,1005732145,1005732170
315,8046,8047,1005808345,1005808370
315,8047,8048,1005856195,1005856220
315,8048,8049,1005930420,1005930445
315,8049,8050,1006032970,1006032995
315,8050,8051,1006102295,1006102320
315,8051,8052,1006135520,1006135545
315,8052,8053,1006531045,1006531070
315,8053,8054,1007018395,1007018420
315,8054,8055,1007064295,1007064320
315,8055,8056,1007169795,1007169820
315,8056,8057,1007330920,1007330945
315,8057,8058,1007419795,1007419820
315,8058,8059,1007445195,1007445220
315,8059,8060,1007573145,1007573170
315,8060,8061,1007645420,1007645445
315,8061,8062,1007740145,1007740170
315,8062,8063,1007837820,1007837845
315,8063,8064,1007859295,1007859320
315,8064,8065,1007930595,1007930620
315,8065,8066,1008026320,1008026345
315,8066,8067,1008131795,1008131820
315,8067,8068,1008314420,1008314445
315,8068,8069,1008379845,1008379870
315,8069,8070,1008514645,1008514670
315,8070,8071,1008572245,1008572270
315,8071,8072,1009316470,1009316495
315,8072,8073,1009411195,1009411220
315,8073,8074,1009456120,1009456145
315,8074,8075,1009706145,1009706170
315,8075,8076,1009747170,1009747195
315,8076,8077,1009837020,1009837045
315,8077,8078,1009972770,1009972795
315,8078,8079,1010080195,1010080220
315,8079,8080,1010281395,1010281420
315,8080,8081,1010339995,1010340020
315,8081,8082,1010404445,1010404470
315,8082,8083,1010608570,1010608595
315,8083,8084,1010737495,1010737520
315,8084,8085,1010874220,1010874245
315,8085,8086,1010968945,1010968970
315,8086,8087,1010998245,1010998270
315,8087,8088,1011115445,1011115470
315,8088,8089,1011125220,1011125245
315,8089,8090,1011630145,1011630170
315,8090,8091,1012587270,1012587295
315,8091,8092,1012639995,1012640020
315,8092,8093,1016187195,1016187220
315,8093,8094,1075587245,1075587270
315,8094,8095,1075781595,1075781620
315,8095,8096,1076700620,1076700645
315,8096,8097,1076782645,1076782670
315,8097,8098,1077017045,1077017070
315,8098,8099,1077092245,1077092270
315,8099,8100,1077298320,1077298345
315,8100,8101,1077694845,1077694870
315,8101,8102,1077854045,1077854070
315,8102,8103,1077922395,1077922420
315,8103,8104,1078017145,1078017170
315,8104,8105,1078241770,1078241795
315,8105,8106,1078258370,1078258395
315,8106,8107,1078350170,1078350195
315,8107,8108,1078420495,1078420520
315,8108,8109,1078448820,1078448845
315,8109,8110,1078626570,1078626595
315,8110,8111,1078725220,1078725245
315,8111,8112,1078804320,1078804345
315,8112,8113,1079116845,1079116870
315,8113,8114,1079289720,1079289745
315,8114,8115,1079407895,1079407920
315,8115,8116,1079424495,1079424520
315,8116,8117,1079471370,1079471395
315,8117,8118,1079512395,1079512420
315,8118,8119,1079664745,1079664770
315,8119,8120,1079730170,1079730195
315,8120,8121,1079797570,1079797595
315,8121,8122,1079871795,1079871820
315,8122,8123,1080061270,1080061295
315,8123,8124,1080082745,1080082770
315,8124,8125,1080155995,1080156020
315,8125,8126,1080328870,1080328895
315,8126,8127,1080407970,1080407995
315,8127,8128,1080457795,1080457820
315,8128,8129,1080486120,1080486145
315,8129,8130,1080551545,1080551570
315,8130,8131,1080580845,1080580870
315,8131,8132,1080682420,1080682445
315,8132,8133,1080818170,1080818195
315,8133,8134,1080862120,1080862145
315,8134,8135,1080976395,1080976420
315,8135,8136,1081158045,1081158070
315,8136,8137,1081229345,1081229370
315,8137,8138,1081367045,1081367070
315,8138,8139,1081419795,1081419820
315,8139,8140,1081529170,1081529195
315,8140,8141,1081540895,1081540920
315,8141,8142,1081705945,1081705970
315,8142,8143,1081741095,1081741120
315,8143,8144,1081788970,1081788995
315,8144,8145,1081804595,1081804620
315,8145,8146,1081910070,1081910095
315,8146,8147,1082011645,1082011670
315,8147,8148,1082202095,1082202120
315,8148,8149,1082263620,1082263645
315,8149,8150,1082320270,1082320295
315,8150,8151,1082454070,1082454095
315,8151,8152,1082588845,1082588870
315,8152,8153,1082605445,1082605470
315,8153,8154,1082624970,1082624995
315,8154,8155,1082841795,1082841820
315,8155,8156,1082856445,1082856470
315,8156,8157,1082887695,1082887720
315,8157,8158,1082936520,1082936545
315,8158,8159,1082953120,1082953145
315,8159,8160,1083022470,1083022495
315,8160,8161,1083031270,1083031295
315,8161,8162,1083041995,1083042020
315,8162,8163,1083223670,1083223695
315,8163,8164,1083284220,1083284245
315,8164,8165,1083525445,1083525470
315,8165,8166,1083540095,1083540120
315,8166,8167,1083562570,1083562595
315,8167,8168,1083636795,1083636820
315,8168,8169,1083649470,1083649495
315,8169,8170,1083666095,1083666120
315,8170,8171,1083734445,1083734470
315,8171,8172,1083743245,1083743270
315,8172,8173,1083831145,1083831170
315,8173,8174,1083926845,1083926870
315,8174,8175,1083939545,1083939570
315,8175,8176,1083964945,1083964970
315,8176,8177,1084019645,1084019670
315,8177,8178,1084052845,1084052870
315,8178,8179,1084122170,1084122195
315,8179,8180,1084147570,1084147595
315,8180,8181,1084229620,1084229645
315,8181,8182,1084248170,1084248195
315,8182,8183,1084294070,1084294095
315,8183,8184,1084312620,1084312645
315,8184,8185,1084385870,1084385895
315,8185,8186,1084416145,1084416170
315,8186,8187,1084427870,1084427895
315,8187,8188,1084457170,1084457195
315,8188,8189,1084505020,1084505045
315,8189,8190,1084540195,1084540220
315,8190,8191,1084564595,1084564620
315,8191,8192,1084634920,1084634945
315,8192,8193,1084685695,1084685720
315,8193,8194,1084747245,1084747270
315,8194,8195,1084764820,1084764845
315,8195,8196,1084822445,1084822470
315,8196,8197,1084842945,1084842970
315,8197,8198,1085047070,1085047095
315,8198,8199,1085103720,1085103745
315,8199,8200,1085123245,1085123270
315,8200,8201,1085159370,1085159395
315,8201,8202,1085224820,1085224845
315,8202,8203,1085250220,1085250245
315,8203,8204,1085287320,1085287345
315,8204,8205,1085326395,1085326420
315,8205,8206,1085338120,1085338145
315,8206,8207,1085370345,1085370370
315,8207,8208,1085389870,1085389895
315,8208,8209,1085421120,1085421145
315,8209,8210,1085446520,1085446545
315,8210,8211,1085503170,1085503195
315,8211,8212,1085581295,1085581320
315,8212,8213,1085608645,1085608670
315,8213,8214,1085993445,1085993470
315,8214,8215,1086007120,1086007145
315,8215,8216,1086045195,1086045220
315,8216,8217,1086137995,1086138020
315,8217,8218,1086404620,1086404645
315,8218,8219,1086421220,1086421245
315,8219,8220,1086476895,1086476920
315,8220,8221,1086517895,1086517920
315,8221,8222,1086560870,1086560895
315,8222,8223,1086619470,1086619495
315,8223,8224,1086767920,1086767945
315,8224,8225,1086807970,1086807995
315,8225,8226,1086838245,1086838270
315,8226,8227,1086905645,1086905670
315,8227,8228,1087038470,1087038495
315,8228,8229,1087177145,1087177170
315,8229,8230,1087335370,1087335395
315,8230,8231,1087558045,1087558070
315,8231,8232,1087597095,1087597120
315,8232,8233,1087636170,1087636195
315,8233,8234,1087679145,1087679170
315,8234,8235,1087695745,1087695770
315,8235,8236,1087762145,1087762170
315,8236,8237,1087852020,1087852045
315,8237,8238,1087865670,1087865695
315,8238,8239,1087881295,1087881320
315,8239,8240,1087920370,1087920395
315,8240,8241,1087944795,1087944820
315,8241,8242,1087985820,1087985845
315,8242,8243,1088019020,1088019045
315,8243,8244,1088063945,1088063970
315,8244,8245,1088112770,1088112795
315,8245,8246,1088164545,1088164570
315,8246,8247,1088191895,1088191920
315,8247,8248,1088300295,1088300320
315,8248,8249,1088590345,1088590370
315,8249,8250,1088606945,1088606970
315,8250,8251,1088800345,1088800370
315,8251,8252,1088858945,1088858970
315,8252,8253,1088897020,1088897045
315,8253,8254,1089025945,1089025970
315,8254,8255,1089079645,1089079670
315,8255,8256,1089203695,1089203720
315,8256,8257,1089278895,1089278920
315,8257,8258,1089399995,1089400020
315,8258,8259,1089463470,1089463495
315,8259,8260,1089571895,1089571920
315,8260,8261,1089622670,1089622695
315,8261,8262,1089631470,1089631495
315,8262,8263,1089672495,1089672520
315,8263,8264,1089750620,1089750645
315,8264,8265,1089812145,1089812170
315,8265,8266,1089829720,1089829745
315,8266,8267,1089878570,1089878595
315,8267,8268,1090031895,1090031920
315,8268,8269,1090150070,1090150095
315,8269,8270,1090172520,1090172545
315,8270,8271,1090271170,1090271195
315,8271,8272,1090384470,1090384495
315,8272,8273,1090396170,1090396195
315,8273,8274,1090454770,1090454795
315,8274,8275,1090647170,1090647195
315,8275,8276,1090742895,1090742920
315,8276,8277,1090995845,1090995870
315,8277,8278,1091182395,1091182420
315,8278,8279,1091536920,1091536945
315,8279,8280,1091907070,1091907095
315,8280,8281,1092306520,1092306545
315,8281,8282,1092531145,1092531170
315,8282,8283,1093373020,1093373045
315,8283,8284,1156746870,1156746895
315,8284,8285,1157971595,1157971620
315,8285,8286,1158161070,1158161095
315,8286,8287,1158183520,1158183545
315,8287,8288,1158259720,1158259745
315,8288,8289,1158449170,1158449195
315,8289,8290,1159278345,1159278370
315,8290,8291,1159299845,1159299870
315,8291,8292,1159586970,1159586995
315,8292,8293,1159611395,1159611420
315,8293,8294,1159803795,1159803820
315,8294,8295,1160009870,1160009895
315,8295,8296,1160034270,1160034295
315,8296,8297,1160087020,1160087045
315,8297,8298,1160109495,1160109520
315,8298,8299,1160180770,1160180795
315,8299,8300,1160230595,1160230620
315,8300,8301,1160252070,1160252095
315,8301,8302,1160447395,1160447420
315,8302,8303,1160579245,1160579270
315,8303,8304,1160615395,1160615420
315,8304,8305,1160658370,1160658395
315,8305,8306,1160975770,1160975795
315,8306,8307,1161020695,1161020720
315,8307,8308,1161210170,1161210195
315,8308,8309,1161386945,1161386970
315,8309,8310,1161408420,1161408445
315,8310,8311,1161543195,1161543220
315,8311,8312,1161581295,1161581320
315,8312,8313,1161621345,1161621370
315,8313,8314,1161694595,1161694620
315,8314,8315,1161705320,1161705345
315,8315,8316,1161792245,1161792270
315,8316,8317,1161801045,1161801070
315,8317,8318,1161890895,1161890920
315,8318,8319,1162111620,1162111645
315,8319,8320,1162240545,1162240570
315,8320,8321,1162318670,1162318695
315,8321,8322,1162342095,1162342120
315,8322,8323,1162372395,1162372420
315,8323,8324,1162451495,1162451520
315,8324,8325,1162462245,1162462270
315,8325,8326,1162474920,1162474945
315,8326,8327,1162513020,1162513045
315,8327,8328,1162799170,1162799195
315,8328,8329,1162896845,1162896870
315,8329,8330,1163046270,1163046295
315,8330,8331,1163140020,1163140045
315,8331,8332,1163183970,1163183995
315,8332,8333,1163207420,1163207445
315,8333,8334,1163315820,1163315845
315,8334,8335,1163458420,1163458445
315,8335,8336,1163553145,1163553170
315,8336,8337,1163685970,1163685995
315,8337,8338,1163732845,1163732870
315,8338,8339,1163877395,1163877420
315,8339,8340,1164016095,1164016120
315,8340,8341,1164127420,1164127445
315,8341,8342,1164470220,1164470245
315,8342,8343,1164570820,1164570845
315,8343,8344,1164622595,1164622620
315,8344,8345,1164679220,1164679245
315,8345,8346,1164772020,1164772045
315,8346,8347,1164849170,1164849195
315,8347,8348,1164886270,1164886295
315,8348,8349,1164939020,1164939045
315,8349,8350,1165002495,1165002520
315,8350,8351,1165064995,1165065020
315,8351,8352,1165121645,1165121670
315,8352,8353,1165215420,1165215445
315,8353,8354,1165233970,1165233995
315,8354,8355,1165299395,1165299420
315,8355,8356,1165365820,1165365845
315,8356,8357,1165420520,1165420545
315,8357,8358,1165525020,1165525045
315,8358,8359,1165588495,1165588520
315,8359,8360,1165611945,1165611970
315,8360,8361,1165653920,1165653945
315,8361,8362,1165697870,1165697895
315,8362,8363,1165921520,1165921545
315,8363,8364,1166203770,1166203795
315,8364,8365,1166285820,1166285845
315,8365,8366,1166347345,1166347370
315,8366,8367,1166372745,1166372770
315,8367,8368,1166438170,1166438195
315,8368,8369,1166598345,1166598370
